article_id,newspaper,year_window,search_term,title,article_url,section,published_date,updated_date,image_count
67913562-8f7b-57da-9f60-471d9e898340,The New York Times,2018,"""global temperature""",NASA Ranks 2017 as the Second-Warmest Year on Record,https://www.nytimes.com/2018/01/18/climate/nyt-climate-newsletter.html,Climate,2018-01-18,,2
0e8776ff-e850-5584-b61d-ca8c4d42ede2,The New York Times,2018,"""global temperature""",Is President Trump a Stealth Postmodernist or Just a Liar?,https://www.nytimes.com/2018/01/25/opinion/trump-postmodernism-lies.html,Opinion,2018-01-25,,2
b74f16d3-6d18-5c86-9d9c-3547cc29f075,The New York Times,2018,IPCC,How to Read Between the Lines When Scott Pruitt Talks About Climate Science,https://www.nytimes.com/2018/02/08/climate/pruitt-climate-change.html,Climate,2018-02-08,,2
67536db1-e88c-5966-a5a9-8d9936485333,The New York Times,2018,"""1.5C""",Snowstorm Called ‘Beast From the East’ Sends Britons Scrambling,https://www.nytimes.com/2018/02/28/world/europe/uk-snow-beast-from-the-east.html,World,2018-02-28,,2
15b4541a-c51c-587b-86a2-e6d2498772fc,The New York Times,2018,"""global temperature""",U.N. Chief Picks a Very Rich New Yorker (Not Named Trump) for Climate Job,https://www.nytimes.com/2018/03/05/climate/bloomberg-un-climate.html,Climate,2018-03-05,,2
626aba3e-d085-5705-9ed3-37fa99133042,The New York Times,2018,"""net zero""",Prefab Finds a Home in Fire-Ravaged Neighborhoods of California,https://www.nytimes.com/2018/03/05/style/prefab-housing-building-california-wildfires.html,Style,2018-03-05,,2
858fff75-8100-59a0-968d-26850b8cc18e,The New York Times,2018,IPCC,College Republicans Propose an Unusual Idea From the Right: A Carbon Tax,https://www.nytimes.com/2018/03/06/climate/college-republicans-carbon-tax.html,Climate,2018-03-06,,2
e84a28d9-3b11-5907-b9bf-2edfd1e2ce42,The New York Times,2018,"""global temperature""",The E.P.A. Chief Wanted a Climate Science Debate. Trump’s Chief of Staff Stopped Him.,https://www.nytimes.com/2018/03/09/climate/pruitt-red-team-climate-debate-kelly.html,Climate,2018-03-09,,2
363b20eb-8cd8-5519-aa76-058e9cc06fc9,The New York Times,2018,"""global temperature""",Polluters on the High Seas,https://www.nytimes.com/2018/04/06/opinion/greenhouse-gases-international-shipping.html,Opinion,2018-04-06,,2
bda85a61-0f91-5eca-85da-dff534d33a43,The New York Times,2018,"""global temperature""",Climate Change Denialists Say Polar Bears Are Fine. Scientists Are Pushing Back.,https://www.nytimes.com/2018/04/10/climate/polar-bears-climate-deniers.html,Climate,2018-04-10,,2
1467e580-3706-5460-9550-876e05817557,The New York Times,2018,"""net zero""",New Zealand Cites Climate Change in Banning New Offshore Drilling,https://www.nytimes.com/2018/04/12/world/asia/new-zealand-ban-oil-drilling.html,World,2018-04-12,,2
44e02ef2-85c2-5cd3-9380-cb9749be65e5,The New York Times,2018,IPCC,Can Dirt Save the Earth?,https://www.nytimes.com/2018/04/18/magazine/dirt-save-earth-carbon-farming-climate-change.html,Magazine,2018-04-18,,2
205e0344-2916-5f2c-a971-ff445d65c3d8,The New York Times,2018,IPCC,A Smorgasbord of Solutions for Global Warming,https://www.nytimes.com/2018/04/25/opinion/a-smorgasbord-of-solutions-for-global-warming.html,Opinion,2018-04-25,,2
d1c958ec-ed66-5c87-a349-2bb92dea15db,The New York Times,2018,"""global temperature""",Hottest April Day Ever Was Probably Monday in Pakistan: A Record 122.4°F,https://www.nytimes.com/2018/05/04/world/asia/pakistan-heat-record.html,World,2018-05-04,,2
97382659-8b09-5c3c-88fb-94aa01307827,The New York Times,2018,"""net zero""",California Will Require Solar Power for New Homes,https://www.nytimes.com/2018/05/09/business/energy-environment/california-solar-power.html,Business,2018-05-09,,2
a77fd3ac-b92c-5e79-8a32-d920d8e8b526,The New York Times,2018,"""global temperature""",Fiddling With the Roof,https://www.nytimes.com/2018/05/09/climate/white-roofs.html,Climate,2018-05-09,,1
f662fe43-2994-5462-a5f4-a4c12dcdd964,The New York Times,2018,"""carbon budget""",Reviving Supersonic Jets Will Damage the Climate,https://www.nytimes.com/2018/06/11/opinion/reviving-supersonic-jets-will-damage-the-climate.html,Opinion,2018-06-11,,2
c5102bed-0fa8-5de8-81c2-28b22a3d0dfc,The New York Times,2018,"""global temperature""",A Prophet of Doom Was Right About the Climate,https://www.nytimes.com/2018/06/23/opinion/sunday/james-e-hansen-climate-global-warming.html,Opinion,2018-06-23,,2
5170e483-ca5a-537b-8ec7-0b24a0450b5b,The New York Times,2018,"""net zero""",How France Won Its Second World Cup Title,https://www.nytimes.com/2018/07/15/sports/world-cup/france-vs-croatia-final.html,Sports,2018-07-15,,2
a2f55ac5-e142-59a7-8371-f48d8182fd3e,The New York Times,2018,"""global temperature""","China Is a Climate Leader but Still Isn’t Doing Enough on Emissions, Report Says",https://www.nytimes.com/2018/07/19/world/asia/china-climate-change-report.html,World,2018-07-19,,2
61f2d852-6b4b-5676-975e-03dd50a2e7f9,The New York Times,2018,"""sea level rise""",12 Artists On: Climate Change,https://www.nytimes.com/2018/08/22/t-magazine/climate-change-art.html,T Magazine,2018-08-22,,2
9221976c-fad5-5c56-9bce-8d657d5bc0ee,The New York Times,2018,"""sea level rise""","‘Sick of Losing,’ Democrats Race to the End of a Wild Florida Primary for Governor",https://www.nytimes.com/2018/08/27/us/florida-democrats-governor-election.html,U.S.,2018-08-27,,2
068cb769-71cd-58cb-8d86-6e6d723731b9,The New York Times,2018,"""net zero""",From Rooftops to Algae Pools: Orlando’s Vision for Carbon-Free Energy,https://www.nytimes.com/2018/08/30/business/energy-environment/orlando-carbon-climate.html,Business,2018-08-30,,2
71d8ec91-0b7f-5851-b988-02bc0a910573,The New York Times,2018,"""sea level rise""",New Antarctica Map Is Like ‘Putting on Glasses for the First Time and Seeing 20/20’,https://www.nytimes.com/2018/09/07/science/antarctica-map-rema.html,Science,2018-09-07,,2
d8515a3d-c978-599b-a022-2969a0ce67fd,The New York Times,2018,"""sea level rise""",Rich Nations Vowed Billions for Climate Change. Poor Countries Are Waiting.,https://www.nytimes.com/2018/09/09/world/asia/green-climate-fund-global-warming.html,World,2018-09-09,,2
7fa43ec8-6ed5-5e49-aa79-cad1d76ac65e,The New York Times,2018,"""sea level rise""",Who Can Save the Subway?,https://www.nytimes.com/2018/09/12/opinion/andrew-cuomo-cynthia-nixon-governor-2018-primary.html,Opinion,2018-09-12,,2
f6ead3e6-669f-5b63-9ceb-d3999c7da1e7,The New York Times,2018,"""sea level rise""","North Carolina, Warned of Rising Seas, Chose to Favor Development",https://www.nytimes.com/2018/09/12/us/north-carolina-coast-hurricane.html,U.S.,2018-09-12,,2
a545ef4a-a860-50b7-9173-4c52634dee20,The New York Times,2018,"""sea level rise""","As the Ice Melts, NASA Will Be Watching",https://www.nytimes.com/2018/09/14/climate/nasa-ice-satellite-launch.html,Climate,2018-09-14,,2
60e58ee6-06db-52b0-ae7e-b0aa431a62a3,The New York Times,2018,"""sea level rise""",Saltmarsh Sparrows Fight to Keep Their Heads Above Water,https://www.nytimes.com/2018/09/17/science/saltmarsh-sparrow-extinction.html,Science,2018-09-17,,2
d19a9275-a0b3-5dce-ac82-de383e13e5c3,The New York Times,2018,"""sea level rise""","The Trouble With Florence, and a New Set of Eyes in Space",https://www.nytimes.com/2018/09/19/climate/climate-fwd-hurricane-florence.html,Climate,2018-09-19,,1
155085b3-b21a-5cbe-a5e9-ffde181ce935,The New York Times,2018,"""sea level rise""","With Climate Change No Longer in the Future, Adaptation Speeds Up",https://www.nytimes.com/2018/09/21/climate/climate-change-adaptation.html,Climate,2018-09-21,,2
8e0b6293-1e7a-55f2-8dfd-d966fefdf4fa,The New York Times,2018,"""net zero""","In Sweden, Trash Heats Homes, Powers Buses and Fuels Taxi Fleets",https://www.nytimes.com/2018/09/21/climate/sweden-garbage-used-for-fuel.html,Climate,2018-09-21,,2
526031d1-eee8-5d78-8be5-8d1c0b1f9ef7,The New York Times,2018,"""sea level rise""","Climate Week, and Telling Stories With Photos",https://www.nytimes.com/2018/09/26/climate/climate-week-and-photo-stories.html,Climate,2018-09-26,,1
a39cec27-155c-515e-8f8a-40750fc76ee9,The New York Times,2018,"""sea level rise""",Using Drones to Tell the Story of Climate Change,https://www.nytimes.com/2018/09/30/insider/drones-orkney-islands.html,Times Insider,2018-09-30,,2
ecaa9fa2-8c53-50cf-9e8b-60171a55f5d3,The New York Times,2018,"""global temperature""",Stopping Climate Change Is Hopeless. Let’s Do It.,https://www.nytimes.com/2018/10/06/opinion/sunday/climate-change-global-warming.html,Opinion,2018-10-06,,2
825d6957-ae47-5f88-9d2d-30cb8596afca,The New York Times,2018,"""sea level rise""","As Storms Keep Coming, FEMA Spends Billions in ‘Cycle’ of Damage and Repair",https://www.nytimes.com/2018/10/08/us/fema-disaster-recovery-climate-change.html,U.S.,2018-10-08,,2
3407c02f-19f5-5f18-ad22-b98cd3e162d4,The New York Times,2018,IPCC,"The Climate Outlook Is Dire. So, What’s Next?",https://www.nytimes.com/2018/10/09/climate/climate-change-report.html,Climate,2018-10-09,,2
